record_id,source,landslide_event,State,latitude,longitude,date,rainfall_mm,rainfall_3day_mm,soil_moisture,elevation_m,slope_deg,ndvi_mean,historical_landslide_density,historical_landslide_distance
ASM/DH/83G4/ PD/2016/25,gsi_dated_positive,1,Assam,25.15561111,93.02222222,2016-05-17,12.4,46.0,0.481,615.0,16.12,,183,0.0
ASM/DH/83G4/ PD/2016 /01,gsi_dated_positive,1,Assam,25.17986111,93.07077778,2016-05-17,12.4,46.0,0.498,512.0,2.34,,188,0.0
ASM/DH/83G4/PD/2016/02,gsi_dated_positive,1,Assam,25.14677778,93.03097222,2016-05-17,12.4,46.0,0.455,478.0,22.48,,180,0.0
ASM/DH/83G4/PD/2016/43,gsi_dated_positive,1,Assam,25.14872222,93.03191667,2016-05-17,12.4,46.0,0.455,460.0,26.79,,182,0.0
ASM/DH/83G4/PD/2016/44,gsi_dated_positive,1,Assam,25.14525,93.02916667,2016-05-17,,,,539.0,28.91,,179,0.0
ASM/HLKD/83D10/2016/58,gsi_dated_positive,1,Assam,24.478972,92.682861,2016-05-17,23.0,36.6,0.414,67.0,17.82,,12,3.74
ASM/HLKD/83D10/2016/59,gsi_dated_positive,1,Assam,24.511306,92.693028,2016-05-18,28.0,56.5,0.42,44.0,3.29,,19,1.723
ASM/HLKD/83D10/2016/60,gsi_dated_positive,1,Assam,24.515944,92.540889,2016-05-18,31.7,70.4,0.427,53.0,16.99,,8,1.19
ASM/KRGJ/83D06/2016/61,gsi_dated_positive,1,Assam,24.659389,92.497361,2016-05-18,55.8,119.8,0.472,34.0,1.65,,1,5.95
ASM/DH/83G4/ PD/2016/08,gsi_dated_positive,1,Assam,25.17691667,93.02655556,2016-05-22,21.3,107.5,0.482,455.0,27.96,,189,0.0
ASM/DH/83G4/ PD/2016/09,gsi_dated_positive,1,Assam,25.17702778,93.02088889,2016-05-22,21.3,107.5,0.482,572.0,6.99,,185,0.0
ASM/DH/83G4/ PD/2016/10,gsi_dated_positive,1,Assam,25.17597222,93.02016667,2016-05-22,21.3,107.5,0.482,596.0,25.86,,185,0.0
ASM/DH/83G4/ PD/2016/11,gsi_dated_positive,1,Assam,25.17505556,93.02041667,2016-05-22,21.3,107.5,0.482,579.0,36.95,,185,0.0
ASM/DH/83G4/ PD/2016/12,gsi_dated_positive,1,Assam,25.17188889,93.02061111,2016-05-22,21.3,107.5,0.482,568.0,40.95,,185,0.092
ASM/DH/83G4/ PD/2016/13,gsi_dated_positive,1,Assam,25.16563889,93.02544444,2016-05-22,21.3,107.5,0.482,516.0,14.93,,187,0.0
ASM/DH/83G4/ PD/2016/14,gsi_dated_positive,1,Assam,25.16344444,93.02316667,2016-05-22,21.3,107.5,0.482,552.0,17.71,,185,0.0
ASM/DH/83G4/ PD/2016/15,gsi_dated_positive,1,Assam,25.15069444,93.02583333,2016-05-22,21.3,107.5,0.482,671.0,13.12,,182,0.0
ASM/DH/83G4/ PD/2016/16,gsi_dated_positive,1,Assam,25.14586111,93.02419444,2016-05-22,21.3,107.5,0.438,701.0,26.21,,179,0.0
ASM/DH/83G4/ PD/2016/17,gsi_dated_positive,1,Assam,25.14041667,93.02038889,2016-05-22,21.3,107.5,0.438,719.0,22.33,,177,0.0
ASM/DH/83G4/ PD/2016/18,gsi_dated_positive,1,Assam,25.13961111,93.01955556,2016-05-22,21.3,107.5,0.438,733.0,26.79,,177,0.0
ASM/DH/83G4/ PD/2016/19,gsi_dated_positive,1,Assam,25.13447222,93.01897222,2016-05-22,21.3,107.5,0.438,757.0,12.41,,175,0.0
ASM/DH/83G4/ PD/2016/23,gsi_dated_positive,1,Assam,25.17638889,93.11613889,2016-05-22,21.3,107.5,0.494,563.0,13.41,,108,0.0
ASM/DH/83G4/ PD/2016/24,gsi_dated_positive,1,Assam,25.15572222,93.02277778,2016-05-22,21.3,107.5,0.482,616.0,28.81,,183,0.0
ASM/DH/83G4/ PD/2016/28,gsi_dated_positive,1,Assam,25.15736111,93.01608333,2016-05-22,21.3,107.5,0.482,644.0,28.61,,184,0.0
ASM/DH/83G4/ PD/2016/30,gsi_dated_positive,1,Assam,25.15933333,93.017,2016-05-22,21.3,107.5,0.482,686.0,8.22,,184,0.0
ASM/DH/83G4/ PD/2016/31,gsi_dated_positive,1,Assam,25.24597222,93.02827778,2016-05-22,21.3,107.5,0.482,608.0,19.93,,108,0.016
ASM/DH/83G4/ PD/2016/33,gsi_dated_positive,1,Assam,25.23880556,93.03219444,2016-05-22,21.3,107.5,0.482,566.0,21.2,,133,0.083
ASM/DH/83G4/PD/2016/26,gsi_dated_positive,1,Assam,25.15658333,93.01961111,2016-05-22,21.3,107.5,0.482,619.0,23.49,,185,0.0
ASM/DH/83G4/ PD/2016/04,gsi_dated_positive,1,Assam,25.41733333,93.12908333,2016-05-22,18.7,79.9,0.474,387.0,4.68,,8,0.0
ASM/DH/83G4/ PD/2016/05,gsi_dated_positive,1,Assam,25.1775,93.02622222,2016-05-22,21.3,107.5,0.482,482.0,18.63,,189,0.0
ASM/DH/83G4/ PD/2016/07,gsi_dated_positive,1,Assam,25.20552778,93.02013889,2016-05-22,21.3,107.5,0.482,342.0,15.9,,170,0.0
ASM/DH/83G4/ PD/2016/40,gsi_dated_positive,1,Assam,25.19669444,93.01858333,2016-05-22,21.3,107.5,0.482,455.0,25.7,,174,0.0
ASM/DH/83G4/ PD/2016/41,gsi_dated_positive,1,Assam,25.18844444,93.01966667,2016-05-22,21.3,107.5,0.482,526.0,31.03,,181,0.0
ASM/DH/83G4/ PD/2016/42,gsi_dated_positive,1,Assam,25.164,93.04019444,2016-05-22,21.3,107.5,0.482,454.0,16.42,,195,0.0
ASM/DH/83G4/ PD/2016/53,gsi_dated_positive,1,Assam,25.18955556,93.09641667,2016-05-22,21.3,107.5,0.494,537.0,23.64,,178,0.0
ASM/DH/83G4/ PD/2016/55,gsi_dated_positive,1,Assam,25.24194444,93.14319444,2016-05-22,23.1,90.8,0.494,618.0,24.22,,43,0.321
ASM/DH/83G4/ PD/2016/56,gsi_dated_positive,1,Assam,25.27480556,93.14555556,2016-05-22,23.1,90.8,0.481,498.0,16.59,,27,3.662
ASM/DH/83G4/ PD/2016/29,gsi_dated_positive,1,Assam,25.15713889,93.01719444,2016-05-27,5.2,18.1,0.49,647.0,37.25,,184,0.0
ASM/KAMRUP(M)/78N16/2016- 17/62,gsi_dated_positive,1,Assam,26.19552778,91.78055556,2016-06-22,11.7,18.7,0.478,165.0,18.9,,78,0.0
ASM/ Nijabara/78N16/2016- 17/64,gsi_dated_positive,1,Assam,26.19038889,91.80994444,2016-07-14,10.0,34.4,0.492,94.0,21.29,,73,0.0
ASM/West Sarania/78N16/2016- 17/65,gsi_dated_positive,1,Assam,26.1755,91.76175,2016-07-14,10.0,34.4,0.492,62.0,6.46,,80,0.0
ARN/LS/83E15/2016/02,gsi_dated_positive,1,Arunachal Pradesh,27.339267,93.802581,2016-07-16,27.1,68.1,0.448,784.0,31.85,,35,0.263
ARN/LS/83E15/2016/04,gsi_dated_positive,1,Arunachal Pradesh,27.193425,93.780983,2016-07-16,27.1,68.1,0.423,198.0,41.93,,77,0.076
ARN/LS/83E15/2016/03,gsi_dated_positive,1,Arunachal Pradesh,27.307072,93.806008,2016-07-17,6.0,57.2,0.463,722.0,23.5,,60,0.03
ARN/LS/83E15/2016/05,gsi_dated_positive,1,Arunachal Pradesh,27.294886,93.803328,2016-07-17,6.0,57.2,0.463,634.0,32.0,,62,0.143
ARN/LS/83E15/2016/06,gsi_dated_positive,1,Arunachal Pradesh,27.254756,93.801303,2016-07-17,6.0,57.2,0.416,289.0,39.49,,72,0.389
ARN/LS/83E15/2016/07,gsi_dated_positive,1,Arunachal Pradesh,27.246131,93.804711,2016-07-17,6.0,57.2,0.416,267.0,25.39,,69,0.005
ARN/LS/83E15/2016/08,gsi_dated_positive,1,Arunachal Pradesh,27.23995,93.806589,2016-07-17,6.0,57.2,0.416,263.0,25.43,,71,0.06
ASM/KAM(M)/78N16/2016/63,gsi_dated_positive,1,Assam,26.19244444,91.76422222,2016-07-20,19.0,48.3,0.475,101.0,15.15,,80,0.0
ASM/CCR/83H2/2016/66,gsi_dated_positive,1,Assam,24.645417,93.005361,2016-08-31,8.7,18.2,0.423,359.0,31.71,,1,2.633
ASM/DH/83G3/ PD/2017 /02,gsi_dated_positive,1,Assam,25.40586111,93.11097222,2017-05-20,2.0,13.4,0.482,254.0,23.85,,11,1.606
ASM/DH/83G3/ PD/2017 /01,gsi_dated_positive,1,Assam,25.39155556,93.11316667,2017-06-03,32.2,163.6,0.502,214.0,22.67,,14,0.838
Tripura/Dhalai/78P16/2017/002,gsi_dated_positive,1,Tripura,24.16966667,91.76686111,2017-06-03,5.5,28.1,0.416,82.0,17.98,0.6714,1,0.118
MZ/LUN/84B09/2017/0001,gsi_dated_positive,1,Mizoram,22.82104167,92.63873333,2017-06-12,231.1,282.0,0.429,95.0,18.31,,20,0.106
ASM/KAM (M)/78N16/2017/0003,gsi_dated_positive,1,Assam,26.15427778,91.79263889,2017-06-13,68.7,118.7,0.511,78.0,8.25,0.3436,84,0.0
ASM/KAM (M)/78N16/2017/0004,gsi_dated_positive,1,Assam,26.17755556,91.76588889,2017-06-13,68.7,118.7,0.511,96.0,18.48,0.4629,81,0.001
ASM/KAM (M)/78N16/2017/04,gsi_dated_positive,1,Assam,26.17672222,91.76525,2017-06-13,68.7,118.7,0.511,87.0,18.7,0.2672,81,0.0
ASM/KMP/78N16/2017/0004,gsi_dated_positive,1,Assam,26.17756,91.76589,2017-06-13,68.7,118.7,0.511,96.0,18.48,0.4629,81,0.001
ASM/KMP/78N16/2017/03,gsi_dated_positive,1,Assam,26.15428,91.79264,2017-06-13,68.7,118.7,0.511,78.0,8.25,0.3436,84,0.0
ASM/KMP/78N16/2017/05,gsi_dated_positive,1,Assam,26.17672,91.76525,2017-06-13,68.7,118.7,0.511,87.0,18.7,0.2672,81,0.0
ASM/KAM (M)/78N16/2017/0006,gsi_dated_positive,1,Assam,26.18841667,91.85125,2017-06-16,44.0,53.0,0.51,96.0,29.65,0.5079,59,0.0
ASM/KMP/78N16/2017/06,gsi_dated_positive,1,Assam,26.18842,91.85125,2017-06-16,44.0,53.0,0.51,96.0,29.65,0.5079,59,0.0
MEG/RB/78O14/2017/01,gsi_dated_positive,1,Meghalaya,25.663444,91.915944,2017-06-17,56.6,97.7,0.51,948.0,16.13,0.2489,72,1.348
JK/Katra/43K/13& 16/RD 0/850,gsi_dated_positive,1,Jammu & Kashmir,33.02986111,74.93555556,2017-07-01,3.0,147.3,0.485,1355.0,54.27,0.3862,22,0.67
ASM/KAM/78N16/2017/09,gsi_dated_positive,1,Assam,26.20536,91.86497,2017-07-03,66.9,146.9,0.512,69.0,15.83,,39,2.329
ASM/KAM/78N16/2017/07,gsi_dated_positive,1,Assam,26.37456,91.84561,2017-07-04,41.6,116.3,0.508,61.0,4.23,,0,18.181
ASM/KAM/78N16/2017/08,gsi_dated_positive,1,Assam,26.19081,91.84528,2017-07-04,36.8,130.6,0.505,67.0,23.03,,59,0.652
SK/ED/78A12/2017/01,gsi_dated_positive,1,Sikkim,27.24144,88.60681,2017-07-09,96.9,168.6,0.434,1382.0,21.82,,126,0.64
UK/Pithoragarh/62B/12- 2017/00,gsi_dated_positive,1,Uttarakhand,30.00561111,80.71802778,2017-08-14,4.4,42.7,0.416,1635.0,17.51,,14,0.119
Tamil Nadu/Dindigul/58F/11/2017/01.,gsi_dated_positive,1,Tamil Nadu,10.29675,77.55144444,2017-09-02,,,,1650.0,43.05,,117,0.0
Tamil Nadu/Dindigul/58F/11/2017/03.,gsi_dated_positive,1,Tamil Nadu,10.30719444,77.55527778,2017-09-02,17.1,33.7,0.417,1618.0,41.63,,114,0.122
Tamil Nadu/Dindigul/58F/11/2017/04.,gsi_dated_positive,1,Tamil Nadu,10.30777778,77.55672222,2017-09-02,17.1,33.7,0.417,1635.0,47.09,,113,0.171
Tamil Nadu/Dindigul/58F/11/2017/05.,gsi_dated_positive,1,Tamil Nadu,10.31041667,77.56047222,2017-09-02,17.1,33.7,0.417,1671.0,31.09,,108,0.035
Tamil Nadu/Dindigul/58F/11/2017/06.,gsi_dated_positive,1,Tamil Nadu,10.31061111,77.56072222,2017-09-02,17.1,33.7,0.417,1668.0,30.86,,109,0.035
Tamil Nadu/Nilgiri/58A/15/2017/03.,gsi_dated_positive,1,Tamil Nadu,11.41589167,76.817125,2017-09-10,6.2,40.5,0.422,2002.0,26.14,,337,0.008
Tamil Nadu/Nilgiri/58A/07/2017/03.,gsi_dated_positive,1,Tamil Nadu,11.44088889,76.39384444,2017-09-12,22.5,35.2,0.505,684.0,45.72,,90,0.324
Tamil Nadu/Nilgiri/58A/11/2017/02.,gsi_dated_positive,1,Tamil Nadu,11.35680278,76.69265833,2017-09-12,8.4,20.1,0.421,2128.0,23.33,,235,0.199
Tamil Nadu/Nilgiri/58A/15/2017/01.,gsi_dated_positive,1,Tamil Nadu,11.33736111,76.82255556,2017-09-12,15.2,30.3,0.426,1178.0,20.68,,344,0.131
NL/KOH/83K02/2022/001,gsi_dated_positive,1,Nagaland,25.71711111,94.08561111,2017-10-29,16.3,18.3,0.484,1361.0,18.64,,263,0.0
Mizoram/Aizawl/84A09/2018/0 02,gsi_dated_positive,1,Mizoram,24.80375556,92.733375,2018-04-28,0.3,2.6,0.422,19.0,2.33,0.3609,1,8.419
MN/TMG/83H01/2018/001,gsi_dated_positive,1,Manipur,24.985167,93.508306,2018-05-03,6.6,31.6,0.405,1238.0,18.55,0.3086,53,0.172
MEG/EJH/83CO8/2018/01,gsi_dated_positive,1,Meghalaya,25.09178,92.35469,2018-05-07,125.9,304.3,0.511,159.0,28.88,0.3408,86,0.0
TR/GMT/79 M09/2018/008,gsi_dated_positive,1,Tripura,23.980333,91.475278,2018-05-18,26.6,84.2,0.426,82.0,12.27,0.7341,2,3.339
TR/WTR/78P08/2018/001,gsi_dated_positive,1,Tripura,24.781694,93.776056,2018-05-18,5.4,9.8,0.478,991.0,19.18,0.2265,52,0.165
TR/WTR/79 M09/2018/004,gsi_dated_positive,1,Tripura,24.003417,91.45425,2018-05-18,,,,63.0,16.43,0.4823,2,1.02
TR/WTR/79M05/2018/003,gsi_dated_positive,1,Tripura,24.325444,94.232583,2018-05-18,5.5,13.4,0.391,413.0,36.74,0.3124,25,0.343
TR/GMT/79 M10/2018/006,gsi_dated_positive,1,Tripura,23.793444,91.552056,2018-05-20,31.8,81.4,0.425,140.0,11.43,0.7406,2,0.175
TR/GMT/79M10/2018/007,gsi_dated_positive,1,Tripura,23.794253,91.553533,2018-05-20,31.8,81.4,0.425,144.0,8.14,0.5199,2,0.175
MN/NON/83H13/2018/001,gsi_dated_positive,1,Manipur,24.9252,94.3371,2018-06-06,5.7,16.9,0.417,1490.0,34.89,0.2392,41,0.004
Tamil Nadu/Coimbatore/58B/15/2018 /02.,gsi_dated_positive,1,Tamil Nadu,10.30816944,76.88727222,2018-06-09,91.8,192.1,0.43,1016.0,21.79,,64,0.846
Tamil Nadu/Coimbatore/58B/15/2018 /03.,gsi_dated_positive,1,Tamil Nadu,10.32735278,76.96034167,2018-06-09,65.8,119.9,0.43,1109.0,3.05,,156,0.241
Tamil Nadu/Coimbatore/58B/15/2018 /04.,gsi_dated_positive,1,Tamil Nadu,10.37085833,76.99396667,2018-06-09,76.4,124.3,0.43,1386.0,29.3,,184,0.023
Tamil Nadu/Coimbatore/58B/15/2018 /01.,gsi_dated_positive,1,Tamil Nadu,10.351675,76.93656111,2018-06-10,68.4,174.0,0.43,1068.0,18.7,,126,0.014
Tamil Nadu/Coimbatore/58B/15/2018 /05,gsi_dated_positive,1,Tamil Nadu,10.38453333,76.99467222,2018-06-10,62.3,177.9,0.43,1448.0,28.74,,159,0.004
MN/UKH/83L01/2018/48,gsi_dated_positive,1,Manipur,24.983528,94.158333,2018-06-12,65.9,105.4,0.512,1118.0,18.14,0.4508,35,0.022
AS/DH/83C16/2018/001,gsi_dated_positive,1,Assam,26.11,94.76,2018-06-14,16.1,159.6,0.51,1005.0,22.8,,4,9.505
AS/DH/83C16/2018/002,gsi_dated_positive,1,Assam,25.146306,93.942167,2018-06-14,29.8,233.0,0.511,1283.0,16.57,,4,0.051
AS/DH/83G04/2018/003,gsi_dated_positive,1,Assam,25.224278,93.222861,2018-06-14,63.8,290.0,0.506,622.0,16.8,,43,3.158
AS/DH/83G04/2018/004,gsi_dated_positive,1,Assam,26.098167,91.881278,2018-06-14,10.1,26.1,0.504,83.0,5.23,,36,0.355
MN/UKH/83L05/2018/001,gsi_dated_positive,1,Manipur,22.873558,92.755953,2018-06-14,33.7,251.5,0.428,1072.0,26.04,,105,0.0
MN/TAM/83H05/2018/1,gsi_dated_positive,1,Manipur,24.983806,93.497528,2018-06-22,16.8,32.1,0.424,1156.0,14.44,,52,0.217
MIZ/AZL/2022/53,gsi_dated_positive,1,Mizoram,23.73053889,92.716019,2018-06-22,4.3,20.9,0.389,1040.0,30.24,,345,0.075
Nagaland/Kohima/83K- 02/2018/001,gsi_dated_positive,1,Nagaland,25.66772222,94.08908333,2018-07-08,47.6,129.7,0.511,1338.0,18.24,,258,0.081
MN/TMG/83H09/2018/001,gsi_dated_positive,1,Manipur,25.047833,92.789306,2018-07-11,8.0,24.7,0.498,107.0,26.76,,33,0.001
KL/KTM/58C/14/2018/26,gsi_dated_positive,1,Kerala,9.74295,76.82049167,2018-07-15,85.1,210.3,0.51,741.0,30.71,,47,0.143
KL/KTM/58C/14/2018/27,gsi_dated_positive,1,Kerala,9.743238889,76.81921667,2018-07-16,75.6,228.4,0.512,670.0,39.58,,47,0.143
HP/SIR/53F06 /2018/02,gsi_dated_positive,1,Himachal Pradesh,30.62602778,77.50877778,2018-07-26,42.2,60.1,0.503,1454.0,32.59,0.5315,175,1.938
MN/TGPL/83L03/2018/009,gsi_dated_positive,1,Manipur,24.813306,93.243417,2018-08-02,7.1,44.4,0.422,122.0,22.89,,18,0.193
H.P./MANDI/53A014/2018/08,gsi_dated_positive,1,Himachal Pradesh,31.50016194,76.87331194,2018-08-03,8.8,15.3,0.389,859.0,51.65,0.0829,68,0.038
KER/WYD/49M14/2018/38,gsi_dated_positive,1,Kerala,11.55283333,75.99897222,2018-08-08,40.7,96.4,0.513,980.0,4.83,,129,0.331
KER/WYD/49M14/2018/45,gsi_dated_positive,1,Kerala,11.69177778,75.94311111,2018-08-08,55.8,133.6,0.514,819.0,30.03,,55,0.393
KER/WYD/49M14/2018/47,gsi_dated_positive,1,Kerala,11.67075,75.93683333,2018-08-08,,,,823.0,18.01,,64,0.284
KER/WYD/58A2/2018/113,gsi_dated_positive,1,Kerala,11.59002778,76.2085,2018-08-08,25.8,57.2,0.513,878.0,22.22,,56,1.517
KER/WYD/58A2/2018/114,gsi_dated_positive,1,Kerala,11.58425,76.19588889,2018-08-08,25.8,57.2,0.513,798.0,9.1,,73,0.113
KER/WYD/58A2/2018/28,gsi_dated_positive,1,Kerala,11.54197222,76.00038889,2018-08-08,40.7,96.4,0.513,986.0,14.22,,128,0.519
KER/WYD/58A2/2018/29,gsi_dated_positive,1,Kerala,11.53919444,76.00422222,2018-08-08,40.7,96.4,0.513,884.0,12.94,,128,0.519
KER/WYD/58A2/2018/30,gsi_dated_positive,1,Kerala,11.54044444,76.01061111,2018-08-08,40.7,96.4,0.513,827.0,12.77,,127,0.472
KER/WYD/58A2/2018/32,gsi_dated_positive,1,Kerala,11.54483333,76.01169444,2018-08-08,40.7,96.4,0.513,846.0,21.25,,131,0.096
KER/WYD/58A2/2018/33,gsi_dated_positive,1,Kerala,11.54777778,76.00877778,2018-08-08,40.7,96.4,0.513,889.0,28.81,,128,0.049
KER/WYD/58A2/2018/34,gsi_dated_positive,1,Kerala,11.54769444,76.00922222,2018-08-08,40.7,96.4,0.513,909.0,34.73,,129,0.049
KER/WYD/58A2/2018/37,gsi_dated_positive,1,Kerala,11.549,76.00258333,2018-08-08,40.7,96.4,0.513,928.0,14.14,,130,0.58
KER/WYD/58A2/2018/41,gsi_dated_positive,1,Kerala,11.55875,76.00136111,2018-08-08,,,,1027.0,14.95,,129,0.327
KER/WYD/58A2/2018/42,gsi_dated_positive,1,Kerala,11.55580556,76.00141667,2018-08-08,40.7,96.4,0.513,943.0,19.96,,130,0.081
KER/WYD/58A2/2018/43,gsi_dated_positive,1,Kerala,11.55508333,76.00147222,2018-08-08,40.7,96.4,0.513,953.0,12.42,,130,0.081
KER/WYD/58A2/2018/48,gsi_dated_positive,1,Kerala,11.58427778,76.06791667,2018-08-08,31.0,65.7,0.507,837.0,1.53,,126,0.506
KER/WYD/58A2/2018/49,gsi_dated_positive,1,Kerala,11.53666667,76.03577778,2018-08-08,40.7,96.4,0.513,756.0,18.67,,137,0.327
KER/WYD/58A2/2018/50,gsi_dated_positive,1,Kerala,11.53636111,76.04152778,2018-08-08,40.7,96.4,0.513,768.0,19.2,,141,0.627
KER/WYD/58A2/2018/51,gsi_dated_positive,1,Kerala,11.54516667,76.04319827,2018-08-08,40.7,96.4,0.513,740.0,5.5,,141,0.189
KER/WYD/58A2/2018/52,gsi_dated_positive,1,Kerala,11.52961111,76.04455556,2018-08-08,53.0,118.9,0.514,793.0,18.06,,155,0.82
KER/WYD/58A2/2018/53,gsi_dated_positive,1,Kerala,11.53786111,76.059,2018-08-08,47.2,95.5,0.514,916.0,20.79,,164,0.807
KER/WYD/58A2/2018/54,gsi_dated_positive,1,Kerala,11.54494444,76.04491667,2018-08-08,40.7,96.4,0.513,746.0,12.15,,141,0.189
KER/WYD/58A2/2018/55,gsi_dated_positive,1,Kerala,11.54602778,76.04630278,2018-08-08,40.7,96.4,0.513,763.0,19.15,,146,0.193
KER/WYD/58A2/2018/56,gsi_dated_positive,1,Kerala,11.54412759,76.05525848,2018-08-08,40.7,96.4,0.513,850.0,18.5,,159,0.622
KER/WYD/58A2/2018/57,gsi_dated_positive,1,Kerala,11.54969444,76.05577778,2018-08-08,40.7,96.4,0.513,858.0,15.58,,154,0.622
KER/WYD/58A2/2018/58,gsi_dated_positive,1,Kerala,11.56612222,76.05433333,2018-08-08,40.7,96.4,0.513,809.0,15.85,,137,1.166
KER/WYD/58A2/2018/64,gsi_dated_positive,1,Kerala,11.55233333,76.10127778,2018-08-08,47.2,95.5,0.514,991.0,11.78,,156,0.002
KER/WYD/58A2/2018/67,gsi_dated_positive,1,Kerala,11.5535,76.08627778,2018-08-08,47.2,95.5,0.514,1081.0,25.01,,156,0.052
KER/WYD/58A2/2018/73,gsi_dated_positive,1,Kerala,11.59138889,76.088,2018-08-08,31.0,65.7,0.507,751.0,9.59,,124,0.949
KER/WYD/58A2/2018/74,gsi_dated_positive,1,Kerala,11.58430556,76.05083333,2018-08-08,40.7,96.4,0.513,781.0,13.83,,125,0.308
KER/WYD/58A2/2018/76,gsi_dated_positive,1,Kerala,11.58516667,76.04786111,2018-08-08,40.7,96.4,0.513,769.0,9.7,,122,0.065
KER/WYD/58A2/2018/86,gsi_dated_positive,1,Kerala,11.56669444,76.11777778,2018-08-08,47.2,95.5,0.514,817.0,19.2,,136,0.116
KER/WYD/49M13/2018/128,gsi_dated_positive,1,Kerala,11.90919444,75.99958333,2018-08-09,9.7,42.6,0.506,832.0,14.16,,17,0.122
KER/WYD/49M13/2018/129,gsi_dated_positive,1,Kerala,11.91005556,75.99888889,2018-08-09,9.7,42.6,0.506,833.0,12.44,,17,0.122
KER/WYD/49M13/2018/130,gsi_dated_positive,1,Kerala,11.90366667,75.99972222,2018-08-09,9.7,42.6,0.506,778.0,12.07,,19,0.615
KER/WYD/49M13/2018/135,gsi_dated_positive,1,Kerala,11.83938889,75.95588889,2018-08-09,20.9,89.1,0.51,741.0,13.45,,50,0.436
KER/WYD/49M13/2018/136,gsi_dated_positive,1,Kerala,11.84044444,75.95202778,2018-08-09,20.9,89.1,0.51,741.0,10.7,,52,0.066
KER/WYD/49M13/2018/137,gsi_dated_positive,1,Kerala,11.84061111,75.95144444,2018-08-09,20.9,89.1,0.51,739.0,9.71,,51,0.066
KER/WYD/49M13/2018/138,gsi_dated_positive,1,Kerala,11.84066667,75.94527778,2018-08-09,20.9,89.1,0.51,748.0,9.11,,49,0.223
KER/WYD/49M13/2018/139,gsi_dated_positive,1,Kerala,11.83913889,75.94394444,2018-08-09,20.9,89.1,0.51,754.0,14.97,,49,0.223
KER/WYD/49M13/2018/140,gsi_dated_positive,1,Kerala,11.83702778,75.94019444,2018-08-09,38.1,148.1,0.511,742.0,3.42,,47,0.471
KER/WYD/49M13/2018/141,gsi_dated_positive,1,Kerala,11.83477778,75.93636111,2018-08-09,38.1,148.1,0.511,731.0,15.04,,46,0.451
KER/WYD/49M13/2018/142,gsi_dated_positive,1,Kerala,11.83644444,75.93258333,2018-08-09,38.1,148.1,0.511,728.0,19.22,,48,0.065
KER/WYD/49M13/2018/143,gsi_dated_positive,1,Kerala,11.83658333,75.932,2018-08-09,38.1,148.1,0.511,720.0,11.01,,48,0.065
KER/WYD/49M13/2018/144,gsi_dated_positive,1,Kerala,11.83830556,75.92672222,2018-08-09,38.1,148.1,0.511,730.0,20.37,,51,0.138
KER/WYD/49M13/2018/145,gsi_dated_positive,1,Kerala,11.83913889,75.92577778,2018-08-09,38.1,148.1,0.511,733.0,14.97,,51,0.138
KER/WYD/49M13/2018/146,gsi_dated_positive,1,Kerala,11.83963889,75.91594444,2018-08-09,38.1,148.1,0.511,704.0,11.01,,53,0.227
KER/WYD/49M13/2018/147,gsi_dated_positive,1,Kerala,11.83827778,75.9175,2018-08-09,38.1,148.1,0.511,718.0,11.51,,50,0.227
KER/WYD/49M13/2018/149,gsi_dated_positive,1,Kerala,11.83255556,75.96986111,2018-08-09,20.9,89.1,0.51,738.0,16.13,,47,1.7
KER/WYD/49M14/2018/123,gsi_dated_positive,1,Kerala,11.66852778,75.96925,2018-08-09,,,,745.0,16.63,,48,0.161
KER/WYD/58A1/2018/125,gsi_dated_positive,1,Kerala,11.90411111,76.01644444,2018-08-09,9.7,42.6,0.506,813.0,11.02,,16,0.037
KER/WYD/58A1/2018/126,gsi_dated_positive,1,Kerala,11.90438889,76.01625,2018-08-09,9.7,42.6,0.506,816.0,8.86,,15,0.037
KER/WYD/58A1/2018/127,gsi_dated_positive,1,Kerala,11.90288889,76.01180556,2018-08-09,9.7,42.6,0.506,805.0,12.95,,16,0.512
KER/WYD/58A1/2018/131,gsi_dated_positive,1,Kerala,11.87958333,76.03261111,2018-08-09,9.7,42.6,0.506,839.0,26.24,,15,2.543
KER/WYD/58A1/2018/132,gsi_dated_positive,1,Kerala,11.84219444,76.03925,2018-08-09,14.0,52.5,0.509,770.0,10.7,,17,2.816
KER/WYD/58A1/2018/133,gsi_dated_positive,1,Kerala,11.75983333,76.01458333,2018-08-09,19.3,58.1,0.505,747.0,12.16,,5,1.638
KER/WYD/58A1/2018/134,gsi_dated_positive,1,Kerala,11.76883333,76.00266667,2018-08-09,26.6,88.9,0.509,749.0,15.25,,14,1.638
KER/WYD/58A2/2018/104,gsi_dated_positive,1,Kerala,11.568611,76.019722,2018-08-09,54.3,131.2,0.51,799.0,21.65,,120,0.111
KER/WYD/58A2/2018/105,gsi_dated_positive,1,Kerala,11.567777,76.028333,2018-08-09,54.3,131.2,0.51,752.0,15.24,,119,0.355
KER/WYD/58A2/2018/106,gsi_dated_positive,1,Kerala,11.55055,76.035,2018-08-09,,,,803.0,10.9,,129,0.397
KER/WYD/58A2/2018/107,gsi_dated_positive,1,Kerala,11.54,76.027222,2018-08-09,54.3,131.2,0.51,775.0,15.24,,132,0.125
KER/WYD/58A2/2018/108,gsi_dated_positive,1,Kerala,11.5375,76.0275,2018-08-09,54.3,131.2,0.51,756.0,13.43,,131,0.156
