record_id,source,State,Latitude,Longitude,date,year,month,nearest_inventory_distance_km,landslide_event
NEG_000254,pseudo_negative,Arunachal Pradesh,27.033453,92.807114,2011-07-31,2011,7,9.0796,0
NEG_000255,pseudo_negative,Arunachal Pradesh,26.969069,93.151343,2012-06-29,2012,6,10.7921,0
NEG_000256,pseudo_negative,Arunachal Pradesh,26.990812,93.83665,2024-08-18,2024,8,12.7739,0
NEG_000257,pseudo_negative,Arunachal Pradesh,26.927236,94.773055,2012-08-13,2012,8,20.4573,0
NEG_000258,pseudo_negative,Arunachal Pradesh,26.881108,95.085038,2015-05-14,2015,5,3.953,0
NEG_000259,pseudo_negative,Arunachal Pradesh,26.811699,95.86914,2007-08-21,2007,8,28.7509,0
NEG_000260,pseudo_negative,Arunachal Pradesh,26.791772,96.27949,2022-09-06,2022,9,60.9469,0
NEG_000261,pseudo_negative,Arunachal Pradesh,27.301559,91.871336,2025-05-21,2025,5,23.2285,0
NEG_000262,pseudo_negative,Arunachal Pradesh,27.139423,92.426708,2011-08-09,2011,8,11.3379,0
NEG_000263,pseudo_negative,Arunachal Pradesh,27.315321,93.089106,2026-08-17,2026,8,1.6007,0
NEG_000264,pseudo_negative,Arunachal Pradesh,27.327117,93.965485,2021-08-08,2021,8,14.1367,0
NEG_000265,pseudo_negative,Arunachal Pradesh,27.151979,94.816043,2016-08-13,2016,8,42.7717,0
NEG_000266,pseudo_negative,Arunachal Pradesh,27.069658,95.079998,2020-08-28,2020,8,24.8552,0
NEG_000267,pseudo_negative,Arunachal Pradesh,27.186166,96.036284,2023-06-26,2023,6,9.1862,0
NEG_000268,pseudo_negative,Arunachal Pradesh,27.214027,96.381152,2014-06-19,2014,6,18.5006,0
NEG_000269,pseudo_negative,Arunachal Pradesh,27.407781,92.286004,2025-10-29,2025,10,6.2029,0
NEG_000270,pseudo_negative,Arunachal Pradesh,27.611046,92.804233,2026-08-24,2026,8,15.0099,0
NEG_000271,pseudo_negative,Arunachal Pradesh,27.473248,93.247211,2020-08-08,2020,8,24.4759,0
NEG_000272,pseudo_negative,Arunachal Pradesh,27.420275,93.746162,2015-06-18,2015,6,10.5911,0
NEG_000273,pseudo_negative,Arunachal Pradesh,27.400761,94.716377,2011-05-27,2011,5,29.1014,0
NEG_000274,pseudo_negative,Arunachal Pradesh,27.342233,95.040192,2014-09-24,2014,9,23.1033,0
NEG_000275,pseudo_negative,Arunachal Pradesh,27.378461,95.935665,2018-06-04,2018,6,10.1201,0
NEG_000276,pseudo_negative,Arunachal Pradesh,27.616697,96.196085,2025-07-05,2025,7,25.5312,0
NEG_000277,pseudo_negative,Arunachal Pradesh,27.788685,92.298599,2011-05-31,2011,5,37.6202,0
NEG_000278,pseudo_negative,Arunachal Pradesh,27.655297,92.832716,2010-11-09,2010,11,16.0917,0
NEG_000279,pseudo_negative,Arunachal Pradesh,27.800811,93.032648,2020-05-26,2020,5,25.3961,0
NEG_000280,pseudo_negative,Arunachal Pradesh,27.73436,93.92945,2010-08-16,2010,8,2.4925,0
NEG_000281,pseudo_negative,Arunachal Pradesh,27.797829,94.825952,2005-07-31,2005,7,6.5913,0
NEG_000282,pseudo_negative,Arunachal Pradesh,27.643445,95.284085,2007-06-30,2007,6,21.0857,0
NEG_000283,pseudo_negative,Arunachal Pradesh,27.744803,95.718019,2009-08-02,2009,8,48.742,0
NEG_000284,pseudo_negative,Arunachal Pradesh,27.714931,96.566472,2019-09-25,2019,9,26.7974,0
NEG_000285,pseudo_negative,Arunachal Pradesh,28.009396,91.91795,2010-09-23,2010,9,45.7299,0
NEG_000286,pseudo_negative,Arunachal Pradesh,28.030053,92.896407,2010-10-05,2010,10,48.631,0
NEG_000287,pseudo_negative,Arunachal Pradesh,27.920621,93.058599,2011-05-17,2011,5,30.6934,0
NEG_000288,pseudo_negative,Arunachal Pradesh,27.908633,93.585965,2006-09-14,2006,9,11.625,0
NEG_000289,pseudo_negative,Arunachal Pradesh,27.903657,94.614391,2021-05-26,2021,5,8.9164,0
NEG_000290,pseudo_negative,Arunachal Pradesh,27.93468,95.366869,2010-07-26,2010,7,13.8032,0
NEG_000291,pseudo_negative,Arunachal Pradesh,28.120869,95.511292,2014-08-13,2014,8,6.8802,0
NEG_000292,pseudo_negative,Arunachal Pradesh,27.965305,96.544596,2009-08-16,2009,8,11.5795,0
NEG_000293,pseudo_negative,Arunachal Pradesh,28.29962,91.946814,2014-05-07,2014,5,78.1252,0
NEG_000294,pseudo_negative,Arunachal Pradesh,28.379046,92.414415,2021-05-03,2021,5,97.7152,0
NEG_000295,pseudo_negative,Arunachal Pradesh,28.219496,93.475503,2006-12-13,2006,12,36.2612,0
NEG_000296,pseudo_negative,Arunachal Pradesh,28.208935,93.992557,2008-06-14,2008,6,22.6749,0
NEG_000297,pseudo_negative,Arunachal Pradesh,28.413273,94.815712,2026-05-28,2026,5,11.7803,0
NEG_000298,pseudo_negative,Arunachal Pradesh,28.232083,95.239399,2025-08-09,2025,8,2.2232,0
NEG_000299,pseudo_negative,Arunachal Pradesh,28.400385,96.518572,2015-05-01,2015,5,13.2671,0
NEG_000300,pseudo_negative,Arunachal Pradesh,28.614454,92.020464,2018-07-09,2018,7,9999.0,0
NEG_000301,pseudo_negative,Arunachal Pradesh,28.657752,92.855052,2012-06-17,2012,6,97.8891,0
NEG_000302,pseudo_negative,Arunachal Pradesh,28.522829,93.287973,2008-07-10,2008,7,69.3501,0
NEG_000303,pseudo_negative,Arunachal Pradesh,28.635249,93.626785,2012-05-01,2012,5,72.6798,0
NEG_000304,pseudo_negative,Arunachal Pradesh,28.695581,94.610676,2022-11-06,2022,11,17.0986,0
NEG_000305,pseudo_negative,Arunachal Pradesh,28.578009,95.127337,2023-05-30,2023,5,1.8925,0
NEG_000306,pseudo_negative,Arunachal Pradesh,28.507454,95.818259,2015-08-07,2015,8,1.3337,0
NEG_000307,pseudo_negative,Arunachal Pradesh,28.507154,96.13791,2014-07-07,2014,7,24.3755,0
NEG_000308,pseudo_negative,Arunachal Pradesh,28.773571,91.801608,2019-06-26,2019,6,9999.0,0
NEG_000309,pseudo_negative,Arunachal Pradesh,28.824698,92.37479,2016-05-12,2016,5,141.3637,0
NEG_000310,pseudo_negative,Arunachal Pradesh,28.893854,93.090892,2022-11-27,2022,11,113.4764,0
NEG_000311,pseudo_negative,Arunachal Pradesh,28.752439,93.652514,2006-08-04,2006,8,79.3806,0
NEG_000312,pseudo_negative,Arunachal Pradesh,28.75857,94.738995,2026-09-23,2026,9,7.3084,0
NEG_000313,pseudo_negative,Arunachal Pradesh,28.870474,95.45147,2014-06-02,2014,6,45.0083,0
NEG_000314,pseudo_negative,Arunachal Pradesh,28.814501,96.044196,2006-09-18,2006,9,8.1909,0
NEG_000315,pseudo_negative,Arunachal Pradesh,28.771966,96.685501,2012-07-16,2012,7,51.1017,0
NEG_000316,pseudo_negative,Arunachal Pradesh,27.055163,91.954801,2022-08-13,2022,8,24.5865,0
NEG_000317,pseudo_negative,Arunachal Pradesh,26.821759,92.540295,2009-05-06,2009,5,18.8547,0
NEG_000318,pseudo_negative,Arunachal Pradesh,27.026158,93.329946,2017-06-11,2017,6,11.3094,0
NEG_000319,pseudo_negative,Arunachal Pradesh,26.905798,93.979861,2013-11-28,2013,11,26.9454,0
NEG_000320,pseudo_negative,Arunachal Pradesh,26.894713,94.413284,2010-07-14,2010,7,26.4136,0
NEG_000321,pseudo_negative,Arunachal Pradesh,26.914188,95.241068,2012-06-17,2012,6,9.8013,0
NEG_000322,pseudo_negative,Arunachal Pradesh,26.882041,95.689263,2016-05-03,2016,5,12.6276,0
NEG_000323,pseudo_negative,Arunachal Pradesh,26.986549,96.318435,2023-07-07,2023,7,38.2512,0
NEG_000324,pseudo_negative,Arunachal Pradesh,27.272456,91.878024,2016-11-25,2016,11,26.5064,0
NEG_000325,pseudo_negative,Arunachal Pradesh,27.228661,92.756886,2026-11-02,2026,11,2.9246,0
NEG_000326,pseudo_negative,Arunachal Pradesh,27.171916,93.53826,2025-01-18,2025,1,6.7338,0
NEG_000327,pseudo_negative,Arunachal Pradesh,27.073899,94.009293,2025-04-17,2025,4,18.5356,0
NEG_000328,pseudo_negative,Arunachal Pradesh,27.269111,94.738847,2010-07-16,2010,7,43.8544,0
NEG_000329,pseudo_negative,Arunachal Pradesh,27.064742,95.3207,2025-10-11,2025,10,14.095,0
NEG_000330,pseudo_negative,Arunachal Pradesh,27.166537,95.805375,2006-05-09,2006,5,3.0869,0
NEG_000331,pseudo_negative,Arunachal Pradesh,27.27782,96.385365,2009-11-17,2009,11,16.1599,0
NEG_000332,pseudo_negative,Arunachal Pradesh,27.606996,92.250495,2023-08-06,2023,8,18.8594,0
NEG_000333,pseudo_negative,Arunachal Pradesh,27.583337,92.57353,2007-09-04,2007,9,34.8152,0
NEG_000334,pseudo_negative,Arunachal Pradesh,27.473568,93.314419,2019-08-31,2019,8,25.8609,0
NEG_000335,pseudo_negative,Arunachal Pradesh,27.457843,93.816006,2007-05-13,2007,5,13.1656,0
NEG_000336,pseudo_negative,Arunachal Pradesh,27.560243,94.729864,2006-06-09,2006,6,11.6489,0
NEG_000337,pseudo_negative,Arunachal Pradesh,27.582281,94.845831,2025-07-17,2025,7,16.6704,0
NEG_000338,pseudo_negative,Arunachal Pradesh,27.531269,95.555272,2018-06-21,2018,6,32.3928,0
NEG_000339,pseudo_negative,Arunachal Pradesh,27.511493,96.101136,2017-07-15,2017,7,23.097,0
NEG_000340,pseudo_negative,Arunachal Pradesh,27.676435,91.804679,2017-06-06,2017,6,9.7351,0
NEG_000341,pseudo_negative,Arunachal Pradesh,27.643891,92.930209,2009-09-13,2009,9,8.8105,0
NEG_000342,pseudo_negative,Arunachal Pradesh,27.886925,93.013278,2017-10-21,2017,10,34.7879,0
NEG_000343,pseudo_negative,Arunachal Pradesh,27.792719,93.852767,2007-05-14,2007,5,7.0371,0
NEG_000344,pseudo_negative,Arunachal Pradesh,27.765128,94.826886,2015-05-30,2015,5,9.552,0
NEG_000345,pseudo_negative,Arunachal Pradesh,27.812537,95.018795,2016-05-28,2016,5,6.2319,0
NEG_000346,pseudo_negative,Arunachal Pradesh,27.876251,95.974978,2025-05-04,2025,5,35.6273,0
NEG_000347,pseudo_negative,Arunachal Pradesh,27.848236,96.173151,2020-11-17,2020,11,17.3242,0
NEG_000348,pseudo_negative,Arunachal Pradesh,28.051152,91.965075,2022-05-14,2022,5,50.9442,0
NEG_000349,pseudo_negative,Arunachal Pradesh,28.162284,92.5338,2022-05-06,2022,5,78.246,0
NEG_000350,pseudo_negative,Arunachal Pradesh,28.161072,93.021715,2019-08-27,2019,8,44.6315,0
NEG_000351,pseudo_negative,Arunachal Pradesh,28.123865,94.193267,2018-11-26,2018,11,11.8584,0
NEG_000352,pseudo_negative,Arunachal Pradesh,28.045123,95.169304,2026-11-27,2026,11,6.6176,0
NEG_000353,pseudo_negative,Arunachal Pradesh,28.089199,95.754232,2015-06-14,2015,6,11.9593,0
NEG_000354,pseudo_negative,Arunachal Pradesh,27.994147,96.319936,2007-05-03,2007,5,8.2186,0
NEG_000355,pseudo_negative,Arunachal Pradesh,28.386905,91.995484,2009-08-29,2009,8,88.3029,0
NEG_000356,pseudo_negative,Arunachal Pradesh,28.180679,92.438456,2023-11-07,2023,11,79.9076,0
NEG_000357,pseudo_negative,Arunachal Pradesh,28.231503,93.284136,2019-11-29,2019,11,37.4527,0
NEG_000358,pseudo_negative,Arunachal Pradesh,28.236392,93.616224,2012-05-05,2012,5,42.7168,0
NEG_000359,pseudo_negative,Arunachal Pradesh,28.224973,94.562284,2013-07-29,2013,7,11.23,0
NEG_000360,pseudo_negative,Arunachal Pradesh,28.392642,95.838194,2019-11-26,2019,11,5.2734,0
NEG_000361,pseudo_negative,Arunachal Pradesh,28.267281,96.132569,2015-07-08,2015,7,15.2897,0
NEG_000362,pseudo_negative,Arunachal Pradesh,28.709754,91.953293,2012-07-24,2012,7,9999.0,0
NEG_000363,pseudo_negative,Arunachal Pradesh,28.49849,92.540077,2009-08-21,2009,8,104.8752,0
NEG_000364,pseudo_negative,Arunachal Pradesh,28.568263,93.105372,2021-05-23,2021,5,78.3557,0
NEG_000365,pseudo_negative,Arunachal Pradesh,28.707255,93.702637,2023-07-04,2023,7,72.3716,0
NEG_000366,pseudo_negative,Arunachal Pradesh,28.591743,94.524692,2025-12-14,2025,12,9.4395,0
NEG_000367,pseudo_negative,Arunachal Pradesh,28.58253,95.128492,2025-05-14,2025,5,2.1286,0
NEG_000368,pseudo_negative,Arunachal Pradesh,28.612072,95.595479,2020-05-20,2020,5,25.1495,0
NEG_000369,pseudo_negative,Arunachal Pradesh,28.719639,96.368189,2015-07-28,2015,7,40.9668,0
NEG_000370,pseudo_negative,Arunachal Pradesh,28.741501,92.229682,2020-09-20,2020,9,9999.0,0
NEG_000371,pseudo_negative,Arunachal Pradesh,28.843366,92.737577,2009-08-27,2009,8,121.4794,0
NEG_000372,pseudo_negative,Arunachal Pradesh,28.821074,93.375522,2022-11-21,2022,11,104.6907,0
NEG_000373,pseudo_negative,Arunachal Pradesh,28.827509,93.850311,2018-07-26,2018,7,55.819,0
NEG_000374,pseudo_negative,Arunachal Pradesh,28.928771,94.494504,2016-08-07,2016,8,31.2573,0
NEG_000375,pseudo_negative,Arunachal Pradesh,28.761114,94.954551,2013-08-20,2013,8,4.2492,0
NEG_000376,pseudo_negative,Arunachal Pradesh,28.972557,95.62326,2017-11-04,2017,11,18.0583,0
NEG_000377,pseudo_negative,Arunachal Pradesh,28.767557,96.199245,2013-07-10,2013,7,23.8126,0
NEG_000378,pseudo_negative,Arunachal Pradesh,27.030777,92.191285,2008-05-22,2008,5,17.0715,0
NEG_000379,pseudo_negative,Arunachal Pradesh,26.88535,92.638248,2022-05-05,2022,5,8.5767,0
NEG_000380,pseudo_negative,Arunachal Pradesh,26.871684,93.042256,2020-08-18,2020,8,22.9512,0
NEG_000381,pseudo_negative,Arunachal Pradesh,26.805664,93.885205,2010-08-25,2010,8,33.8871,0
NEG_000382,pseudo_negative,Arunachal Pradesh,27.012015,94.487363,2014-05-26,2014,5,36.4045,0
NEG_000383,pseudo_negative,Arunachal Pradesh,26.886217,94.940711,2010-06-15,2010,6,11.0725,0
NEG_000384,pseudo_negative,Arunachal Pradesh,26.853018,95.921622,2008-05-10,2008,5,27.9665,0
NEG_000385,pseudo_negative,Arunachal Pradesh,26.822545,96.349396,2020-06-10,2020,6,58.2693,0
NEG_000386,pseudo_negative,Arunachal Pradesh,27.12858,92.19291,2006-07-29,2006,7,24.927,0
NEG_000387,pseudo_negative,Arunachal Pradesh,27.24129,92.880307,2018-08-31,2018,8,12.15,0
NEG_000388,pseudo_negative,Arunachal Pradesh,27.309631,93.528738,2016-07-25,2016,7,3.0106,0
NEG_000389,pseudo_negative,Arunachal Pradesh,27.195376,94.51605,2015-07-13,2015,7,58.3658,0
NEG_000390,pseudo_negative,Arunachal Pradesh,27.216135,95.351809,2026-05-04,2026,5,27.4344,0
NEG_000391,pseudo_negative,Arunachal Pradesh,27.338721,96.619675,2007-06-27,2007,6,21.2552,0
NEG_000392,pseudo_negative,Arunachal Pradesh,27.451385,91.884663,2023-11-19,2023,11,6.8303,0
NEG_000393,pseudo_negative,Arunachal Pradesh,27.435595,92.687184,2018-05-10,2018,5,15.8269,0
NEG_000394,pseudo_negative,Arunachal Pradesh,27.394206,92.999088,2018-06-29,2018,6,1.2929,0
NEG_000395,pseudo_negative,Arunachal Pradesh,27.571145,94.00986,2019-05-06,2019,5,15.6275,0
NEG_000396,pseudo_negative,Arunachal Pradesh,27.565016,94.373092,2025-05-29,2025,5,36.3059,0
NEG_000397,pseudo_negative,Arunachal Pradesh,27.52783,95.338024,2014-05-08,2014,5,12.8182,0
NEG_000398,pseudo_negative,Arunachal Pradesh,27.607256,95.618286,2005-07-14,2005,7,41.1527,0
NEG_000399,pseudo_negative,Arunachal Pradesh,27.410226,96.559204,2018-06-24,2018,6,12.1491,0
NEG_000400,pseudo_negative,Arunachal Pradesh,27.848351,91.850412,2019-07-01,2019,7,27.7525,0
NEG_000401,pseudo_negative,Arunachal Pradesh,27.89237,92.364438,2009-07-07,2009,7,50.6405,0
NEG_000402,pseudo_negative,Arunachal Pradesh,27.841377,93.01845,2008-08-13,2008,8,29.7552,0
NEG_000403,pseudo_negative,Arunachal Pradesh,27.719973,93.703217,2008-06-06,2008,6,7.7082,0
NEG_000404,pseudo_negative,Arunachal Pradesh,27.749846,94.744868,2016-08-20,2016,8,2.7106,0
NEG_000405,pseudo_negative,Arunachal Pradesh,27.889298,95.087334,2019-11-13,2019,11,6.8089,0
NEG_000406,pseudo_negative,Arunachal Pradesh,27.685172,95.907945,2006-05-24,2006,5,43.537,0
NEG_000407,pseudo_negative,Arunachal Pradesh,27.746748,96.201048,2008-07-06,2008,7,21.1272,0
NEG_000408,pseudo_negative,Arunachal Pradesh,27.974161,92.213398,2009-09-28,2009,9,48.6847,0
NEG_000409,pseudo_negative,Arunachal Pradesh,27.967681,92.511062,2007-05-08,2007,5,62.8022,0
NEG_000410,pseudo_negative,Arunachal Pradesh,28.155374,93.213337,2025-10-07,2025,10,31.9786,0
NEG_000411,pseudo_negative,Arunachal Pradesh,28.004558,93.607507,2006-08-06,2006,8,20.4656,0
NEG_000412,pseudo_negative,Arunachal Pradesh,28.110818,94.339609,2013-10-29,2013,10,16.7417,0
NEG_000413,pseudo_negative,Arunachal Pradesh,28.12895,94.972656,2016-10-02,2016,10,7.1618,0
NEG_000414,pseudo_negative,Arunachal Pradesh,27.978694,95.838896,2016-05-24,2016,5,21.4116,0
NEG_000415,pseudo_negative,Arunachal Pradesh,28.110246,96.660519,2007-07-23,2007,7,10.9637,0
NEG_000416,pseudo_negative,Arunachal Pradesh,28.413714,92.046157,2026-09-23,2026,9,91.7164,0
NEG_000417,pseudo_negative,Arunachal Pradesh,28.378454,92.519605,2014-05-04,2014,5,99.8846,0
NEG_000418,pseudo_negative,Arunachal Pradesh,28.310198,93.277611,2016-06-18,2016,6,46.1408,0
NEG_000419,pseudo_negative,Arunachal Pradesh,28.38885,94.154201,2022-08-08,2022,8,17.5444,0
NEG_000420,pseudo_negative,Arunachal Pradesh,28.358687,94.533967,2022-09-06,2022,9,14.2494,0
NEG_000421,pseudo_negative,Arunachal Pradesh,28.436962,95.280345,2022-11-28,2022,11,4.0655,0
NEG_000422,pseudo_negative,Arunachal Pradesh,28.26843,95.850918,2019-12-15,2019,12,3.4016,0
NEG_000423,pseudo_negative,Arunachal Pradesh,28.196916,96.332929,2018-05-28,2018,5,15.0695,0
NEG_000424,pseudo_negative,Arunachal Pradesh,28.666027,91.956078,2018-11-30,2018,11,9999.0,0
NEG_000425,pseudo_negative,Arunachal Pradesh,28.53131,92.819924,2009-08-11,2009,8,88.2252,0
NEG_000426,pseudo_negative,Arunachal Pradesh,28.630217,93.479542,2025-05-01,2025,5,81.5035,0
NEG_000427,pseudo_negative,Arunachal Pradesh,28.645015,93.93651,2018-05-16,2018,5,38.6702,0
NEG_000428,pseudo_negative,Arunachal Pradesh,28.544313,94.746914,2021-06-01,2021,6,11.031,0
NEG_000429,pseudo_negative,Arunachal Pradesh,28.709603,94.862587,2012-05-24,2012,5,3.4747,0
NEG_000430,pseudo_negative,Arunachal Pradesh,28.687854,95.918065,2021-05-28,2021,5,8.1607,0
NEG_000431,pseudo_negative,Arunachal Pradesh,28.594995,96.56137,2022-05-08,2022,5,31.4005,0
NEG_000432,pseudo_negative,Arunachal Pradesh,28.732321,92.314547,2014-08-23,2014,8,9999.0,0
NEG_000433,pseudo_negative,Arunachal Pradesh,28.930826,92.671377,2007-07-15,2007,7,9999.0,0
NEG_000434,pseudo_negative,Arunachal Pradesh,28.902149,93.088492,2005-09-27,2005,9,114.4279,0
NEG_000435,pseudo_negative,Arunachal Pradesh,28.821597,93.945903,2007-11-05,2007,11,48.2085,0
NEG_000436,pseudo_negative,Arunachal Pradesh,28.97483,94.782277,2023-05-11,2023,5,17.5731,0
NEG_000437,pseudo_negative,Arunachal Pradesh,28.783439,94.886944,2009-05-04,2009,5,2.7286,0
NEG_000438,pseudo_negative,Arunachal Pradesh,28.998903,95.49965,2005-09-04,2005,9,30.3043,0
NEG_000439,pseudo_negative,Arunachal Pradesh,28.885478,96.558348,2005-11-19,2005,11,56.016,0
NEG_000440,pseudo_negative,Arunachal Pradesh,26.963108,92.042837,2025-07-23,2025,7,11.1495,0
NEG_000441,pseudo_negative,Arunachal Pradesh,26.882133,92.631553,2006-09-06,2006,9,9.3127,0
NEG_000442,pseudo_negative,Arunachal Pradesh,26.858494,93.058603,2021-09-08,2021,9,22.071,0
NEG_000443,pseudo_negative,Arunachal Pradesh,26.87774,94.012799,2019-05-27,2019,5,31.3812,0
NEG_000444,pseudo_negative,Arunachal Pradesh,26.998155,94.399837,2021-08-07,2021,8,37.328,0
NEG_000445,pseudo_negative,Arunachal Pradesh,27.038246,95.014595,2026-06-18,2026,6,22.2629,0
NEG_000446,pseudo_negative,Arunachal Pradesh,26.939795,95.84073,2014-08-19,2014,8,15.4357,0
NEG_000447,pseudo_negative,Arunachal Pradesh,26.823705,96.507992,2018-08-21,2018,8,60.4693,0
NEG_000448,pseudo_negative,Arunachal Pradesh,27.083738,91.995961,2006-05-13,2006,5,24.7643,0
NEG_000449,pseudo_negative,Arunachal Pradesh,27.124806,92.614935,2023-05-24,2023,5,1.8569,0
NEG_000450,pseudo_negative,Arunachal Pradesh,27.293007,93.302841,2005-07-24,2005,7,19.2222,0
NEG_000451,pseudo_negative,Arunachal Pradesh,27.201467,93.971499,2020-07-29,2020,7,16.7049,0
NEG_000452,pseudo_negative,Arunachal Pradesh,27.209626,94.583097,2026-05-23,2026,5,61.4046,0
NEG_000453,pseudo_negative,Arunachal Pradesh,27.206034,95.130761,2016-07-29,2016,7,29.4522,0
NEG_000454,pseudo_negative,Arunachal Pradesh,27.192917,96.052636,2016-05-14,2016,5,8.5065,0
NEG_000455,pseudo_negative,Arunachal Pradesh,27.123296,96.135438,2017-07-01,2017,7,17.7978,0
NEG_000456,pseudo_negative,Arunachal Pradesh,27.553179,92.174425,2020-07-01,2020,7,9.2753,0
NEG_000457,pseudo_negative,Arunachal Pradesh,27.382879,92.926322,2026-08-06,2026,8,8.5015,0
NEG_000458,pseudo_negative,Arunachal Pradesh,27.430498,93.362466,2011-08-13,2011,8,19.122,0
NEG_000459,pseudo_negative,Arunachal Pradesh,27.404035,94.149617,2025-08-16,2025,8,37.9591,0
NEG_000460,pseudo_negative,Arunachal Pradesh,27.575468,94.830177,2022-05-07,2022,5,15.8374,0
NEG_000461,pseudo_negative,Arunachal Pradesh,27.409506,94.994579,2019-12-19,2019,12,24.2305,0
NEG_000462,pseudo_negative,Arunachal Pradesh,27.61439,95.781525,2012-10-20,2012,10,40.4413,0
NEG_000463,pseudo_negative,Arunachal Pradesh,27.598509,96.203101,2013-09-16,2013,9,23.7976,0
NEG_000464,pseudo_negative,Arunachal Pradesh,27.701047,91.991584,2010-11-30,2010,11,12.3258,0
NEG_000465,pseudo_negative,Arunachal Pradesh,27.868008,92.837517,2026-06-09,2026,6,35.3374,0
NEG_000466,pseudo_negative,Arunachal Pradesh,27.76864,93.312168,2008-08-16,2008,8,10.4868,0
NEG_000467,pseudo_negative,Arunachal Pradesh,27.730158,94.052102,2022-06-11,2022,6,3.2841,0
NEG_000468,pseudo_negative,Arunachal Pradesh,27.652314,94.325773,2016-07-27,2016,7,25.8263,0
NEG_000469,pseudo_negative,Arunachal Pradesh,27.680185,95.303697,2026-04-17,2026,4,25.5278,0
NEG_000470,pseudo_negative,Arunachal Pradesh,27.704691,95.563746,2010-05-21,2010,5,42.4717,0
NEG_000471,pseudo_negative,Arunachal Pradesh,27.635067,96.110376,2025-04-18,2025,4,36.2303,0
NEG_000472,pseudo_negative,Arunachal Pradesh,28.129064,91.8145,2016-07-19,2016,7,59.1617,0
NEG_000473,pseudo_negative,Arunachal Pradesh,28.016648,92.38508,2014-11-25,2014,11,62.2577,0
NEG_000474,pseudo_negative,Arunachal Pradesh,27.897061,93.074214,2018-07-29,2018,7,29.1109,0
NEG_000475,pseudo_negative,Arunachal Pradesh,27.93556,93.711906,2022-08-21,2022,8,19.304,0
NEG_000476,pseudo_negative,Arunachal Pradesh,28.060008,94.801735,2024-06-15,2024,6,8.3128,0
NEG_000477,pseudo_negative,Arunachal Pradesh,28.026169,95.054846,2021-05-07,2021,5,8.5354,0
NEG_000478,pseudo_negative,Arunachal Pradesh,27.991547,95.896485,2012-07-01,2012,7,20.9187,0
NEG_000479,pseudo_negative,Arunachal Pradesh,28.072354,96.456229,2018-09-24,2018,9,1.3319,0
NEG_000480,pseudo_negative,Arunachal Pradesh,28.368029,91.78175,2024-08-15,2024,8,85.9236,0
NEG_000481,pseudo_negative,Arunachal Pradesh,28.238942,92.366871,2024-07-07,2024,7,81.7391,0
NEG_000482,pseudo_negative,Arunachal Pradesh,28.285566,93.073008,2008-11-25,2008,11,51.5433,0
NEG_000483,pseudo_negative,Arunachal Pradesh,28.226697,94.164424,2016-11-01,2016,11,5.7977,0
NEG_000484,pseudo_negative,Arunachal Pradesh,28.434553,94.215778,2024-11-23,2024,11,13.8437,0
NEG_000485,pseudo_negative,Arunachal Pradesh,28.421807,95.435302,2009-05-18,2009,5,18.3725,0
