latitude,longitude,elevation_m,slope_deg,terrain_status
25.25459,92.21432,884.0,9.54,ok
25.40252,92.41878,1213.0,12.11,ok
25.20548,92.33451,712.0,7.19,ok
25.47498,92.2936,1354.0,6.87,ok
25.03948,92.25662,19.0,0.93,ok
25.01231,92.04699,11.0,3.07,ok
25.10699,92.24119,151.0,9.4,ok
25.14912,92.49903,100.0,5.54,ok
25.35092,92.46188,954.0,7.97,ok
25.47547,92.33315,1310.0,2.96,ok
25.00526,92.3544,26.0,2.76,ok
25.03344,92.48087,285.0,14.19,ok
25.19091,92.05181,137.0,8.52,ok
25.1668,92.33318,425.0,14.26,ok
25.22504,92.34332,853.0,9.0,ok
25.47704,92.24305,1371.0,3.21,ok
25.11432,92.13704,17.0,2.76,ok
25.11566,92.43006,797.0,18.0,ok
25.36012,92.17758,1200.0,28.43,ok
25.03724,92.36402,15.0,2.05,ok
25.11368,92.40308,577.0,30.42,ok
25.13963,92.49499,174.0,26.26,ok
25.30233,92.30046,1092.0,13.63,ok
25.40843,92.31517,1297.0,1.02,ok
25.05302,92.03427,14.0,1.38,ok
25.06625,92.36012,44.0,15.02,ok
25.2815,92.25827,1043.0,11.91,ok
25.4465,92.05624,1360.0,42.42,ok
25.49411,92.32274,1271.0,9.4,ok
25.00959,92.02328,15.0,1.38,ok
25.01542,92.16293,14.0,1.38,ok
25.10893,92.16303,21.0,6.3,ok
25.12655,92.41766,396.0,13.75,ok
25.36087,92.03569,1302.0,2.12,ok
25.21925,92.26181,736.0,5.54,ok
25.35256,92.48665,961.0,5.63,ok
25.10328,92.40611,402.0,23.51,ok
25.31418,92.06031,378.0,22.37,ok
25.36602,92.25524,1275.0,5.43,ok
25.31319,92.4674,961.0,5.9,ok
25.42191,92.07514,1462.0,12.98,ok
25.40962,92.32928,1311.0,3.7,ok
25.19498,92.03057,235.0,5.81,ok
25.14266,92.27807,243.0,26.26,ok
25.32918,92.40031,1030.0,5.9,ok
25.41457,92.14863,1292.0,6.46,ok
25.04871,92.36261,29.0,0.0,ok
25.09536,92.21635,64.0,10.34,ok
25.21828,92.19182,688.0,2.76,ok
25.23223,92.48436,915.0,10.76,ok
24.99797,94.02044,803.0,15.9,ok
24.99428,94.20592,1579.0,34.27,ok
24.82022,94.35256,1593.0,29.89,ok
24.9252,94.3371,1490.0,34.89,ok
24.98353,94.15833,1118.0,18.14,ok
24.54002,94.21331,1054.0,25.89,ok
24.51141,94.2423,749.0,36.94,ok
24.86236,94.34713,1046.0,26.68,ok
24.58462,94.07653,796.0,1.85,ok
24.54562,94.23287,961.0,29.43,ok
24.95454,94.39702,794.0,15.49,ok
24.58796,94.07094,794.0,1.85,ok
24.64629,94.18804,1223.0,27.97,ok
24.97406,94.04155,968.0,16.45,ok
24.88429,94.19602,1573.0,21.71,ok
24.81452,94.01668,853.0,12.87,ok
24.93136,94.11307,865.0,21.31,ok
24.63868,94.14845,1264.0,27.76,ok
24.67539,94.34702,854.0,26.67,ok
24.503,94.12007,1287.0,31.05,ok
24.72965,94.36455,1062.0,22.49,ok
24.75079,94.15949,1064.0,26.12,ok
24.71846,94.47434,591.0,32.4,ok
24.88211,94.12436,873.0,16.93,ok
24.86821,94.34209,762.0,30.35,ok
24.99837,94.08847,1183.0,10.46,ok
24.69364,94.00444,797.0,10.02,ok
24.6109,94.11687,1024.0,16.48,ok
24.63041,94.38604,666.0,29.81,ok
24.90253,94.00973,794.0,2.75,ok
24.80631,94.30378,839.0,19.13,ok
24.94932,94.36361,1030.0,22.24,ok
24.6706,94.01939,785.0,3.19,ok
24.54973,94.15583,1323.0,27.86,ok
24.714,94.31888,831.0,25.67,ok
24.95431,94.07429,940.0,23.66,ok
24.92504,94.20396,1244.0,26.05,ok
24.57331,94.03869,779.0,1.38,ok
24.59742,94.1232,1372.0,31.66,ok
24.94011,94.24863,1608.0,5.09,ok
24.94194,94.38848,736.0,30.48,ok
24.65722,94.16234,1233.0,17.2,ok
24.7312,94.4905,951.0,21.05,ok
24.79143,94.21335,1305.0,26.64,ok
24.76759,94.35273,1512.0,20.26,ok
24.71528,94.09951,1065.0,32.68,ok
24.93532,94.25739,1479.0,11.12,ok
24.8588,94.31033,1220.0,23.89,ok
24.51478,94.16558,1074.0,20.26,ok
24.57756,94.0814,801.0,2.11,ok
24.58736,94.45441,512.0,35.38,ok
24.84884,94.10229,827.0,0.0,ok
24.64861,94.24026,1131.0,24.19,ok
24.74536,94.46869,642.0,19.76,ok
24.78861,94.12752,816.0,4.13,ok
24.79635,94.47335,732.0,30.62,ok
24.6385,94.10562,875.0,12.75,ok
24.79898,94.15748,932.0,32.82,ok
24.76809,94.31406,1048.0,37.7,ok
24.56762,94.2976,681.0,20.51,ok
24.90766,94.10496,804.0,5.63,ok
24.84314,94.49104,961.0,31.33,ok
24.99306,93.4975,1196.0,13.2,ok
24.84833,93.45917,988.0,32.9,ok
24.90139,93.45389,971.0,25.61,ok
24.83278,93.46333,773.0,29.45,ok
24.64542,93.00536,359.0,31.71,ok
24.98381,93.49753,1156.0,14.44,ok
24.81331,93.24342,122.0,22.89,ok
24.92097,93.07306,61.0,15.59,ok
24.56926,93.17728,184.0,13.71,ok
24.52608,93.05379,107.0,25.25,ok
24.62605,93.22584,128.0,4.13,ok
24.5716,93.17273,208.0,31.36,ok
24.5768,93.10608,119.0,18.13,ok
24.60372,93.37223,815.0,30.46,ok
24.66896,93.33701,832.0,32.92,ok
24.72074,93.30899,372.0,8.34,ok
24.57151,93.14172,378.0,24.38,ok
24.56917,93.14074,355.0,25.24,ok
24.5606,93.13071,464.0,30.09,ok
24.55988,93.12542,334.0,24.04,ok
24.56063,93.18939,110.0,14.12,ok
24.57296,93.17701,301.0,27.77,ok
24.55206,93.25569,235.0,5.05,ok
24.56771,93.14292,461.0,9.78,ok
24.57467,93.1439,584.0,27.13,ok
24.57471,93.13897,349.0,29.96,ok
24.65409,93.20462,134.0,23.13,ok
24.65018,93.20257,230.0,19.6,ok
24.6273,93.20404,184.0,13.71,ok
24.979,93.496,1154.0,9.1,ok
24.76606,93.30077,451.0,22.69,ok
24.54263,93.39742,560.0,44.17,ok
24.73839,93.3091,264.0,27.33,ok
24.71622,93.32551,116.0,17.02,ok
24.60853,93.41668,944.0,26.54,ok
24.60719,93.46785,1112.0,23.3,ok
24.59942,93.30005,520.0,23.93,ok
24.60922,93.3005,720.0,40.48,ok
24.64529,93.28594,570.0,26.25,ok
24.58605,93.21056,72.0,26.2,ok
24.70553,93.33064,371.0,24.89,ok
24.60002,93.37166,863.0,15.41,ok
24.60067,93.37223,854.0,22.59,ok
24.57748,93.19105,129.0,12.41,ok
24.59897,93.38612,395.0,37.96,ok
24.65191,93.3896,568.0,29.01,ok
24.77177,93.05164,119.0,14.02,ok
24.63599,93.4576,755.0,21.85,ok
24.9371,93.28463,261.0,35.65,ok
24.91086,93.15629,79.0,4.13,ok
24.85999,93.23777,210.0,13.71,ok
24.55032,93.02996,311.0,31.4,ok
24.73005,93.0471,34.0,3.84,ok
24.60775,93.16552,635.0,35.46,ok
24.59618,93.16041,373.0,5.49,ok
24.76068,93.11565,31.0,4.07,ok
24.65457,93.03316,328.0,19.13,ok
24.72268,93.23045,310.0,21.68,ok
24.52917,93.4602,350.0,14.82,ok
24.8437,93.04911,37.0,0.93,ok
24.97669,93.26936,190.0,14.44,ok
24.63604,93.00579,628.0,31.75,ok
24.68473,93.2985,282.0,27.4,ok
24.67835,93.44548,482.0,21.69,ok
24.83531,93.33321,687.0,40.92,ok
24.94924,93.40823,180.0,2.11,ok
24.98905,93.3097,289.0,22.09,ok
24.53558,93.16888,200.0,49.17,ok
24.626,93.46488,572.0,23.21,ok
24.90306,93.02777,77.0,2.11,ok
24.76401,93.36555,472.0,42.69,ok
24.74652,93.04574,144.0,4.18,ok
24.59304,93.2423,158.0,4.13,ok
24.6782,93.44195,558.0,42.4,ok
24.96632,93.08731,101.0,15.31,ok
24.96525,93.30508,197.0,21.42,ok
24.54721,93.09248,104.0,19.76,ok
24.53221,93.29635,277.0,32.64,ok
24.70173,93.48171,1014.0,39.9,ok
24.79986,93.09872,50.0,13.77,ok
24.9029,93.35782,260.0,16.02,ok
24.54864,93.20337,216.0,24.57,ok
24.66105,93.43629,181.0,33.23,ok
24.8586,93.36902,434.0,26.87,ok
24.54067,93.25529,293.0,22.51,ok
24.79511,93.20377,182.0,5.54,ok
24.6991,93.14962,206.0,21.42,ok
24.58416,93.28202,323.0,16.66,ok
24.91408,93.13884,62.0,13.67,ok
24.79143,93.36811,530.0,6.77,ok
24.9764,93.44205,375.0,23.98,ok
24.62129,93.12319,68.0,6.16,ok
24.57743,93.229,241.0,22.84,ok
24.52514,93.42215,381.0,31.76,ok
24.75439,93.14746,47.0,12.74,ok
24.79794,93.32764,701.0,18.13,ok
24.63491,93.08102,41.0,5.05,ok
24.61344,93.20505,107.0,0.93,ok
24.77113,93.24209,281.0,14.02,ok
24.87074,93.40597,291.0,18.53,ok
24.99656,93.21592,211.0,3.84,ok
24.56643,93.35285,552.0,40.54,ok
24.70778,93.44595,220.0,22.87,ok
24.64825,93.17652,596.0,23.6,ok
24.67179,93.35961,1368.0,22.03,ok
24.61134,93.15552,518.0,29.6,ok
24.53239,93.28813,162.0,26.47,ok
24.59397,93.36124,603.0,23.31,ok
24.52392,93.46616,312.0,4.62,ok
24.52548,93.02186,346.0,24.66,ok
24.60347,93.33702,508.0,11.03,ok
24.52576,93.48598,709.0,33.65,ok
24.6757,93.18689,570.0,10.17,ok
24.549,93.18598,104.0,7.13,ok
24.67735,93.12286,28.0,1.38,ok
24.85774,93.40551,222.0,32.9,ok
24.60423,93.16057,489.0,19.38,ok
24.62674,93.49143,1322.0,15.53,ok
24.63722,93.09014,35.0,4.92,ok
24.52728,93.4644,332.0,15.59,ok
24.88141,93.16731,68.0,2.78,ok
24.51095,93.46475,419.0,32.69,ok
24.83816,93.37547,219.0,16.28,ok
24.52359,93.24274,122.0,16.86,ok
24.56626,93.28313,164.0,31.29,ok
24.91676,93.40157,322.0,10.45,ok
24.5346,93.21373,361.0,4.92,ok
24.90127,93.1742,77.0,4.18,ok
24.62815,93.18018,552.0,17.19,ok
24.66885,93.08766,73.0,10.84,ok
24.68838,93.4514,259.0,24.21,ok
24.85558,93.1405,56.0,8.31,ok
24.91375,93.26347,166.0,22.01,ok
23.75169,92.73153,946.0,23.18,ok
23.70214,92.71822,1060.0,42.22,ok
23.73054,92.71602,1040.0,30.24,ok
23.65531,92.7025,912.0,23.09,ok
23.74151,92.70786,888.0,37.35,ok
23.57167,92.71083,871.0,31.58,ok
23.55944,92.70833,763.0,16.73,ok
23.77167,92.84806,735.0,28.79,ok
23.58592,92.71778,960.0,20.97,ok
23.535,92.69694,819.0,36.42,ok
23.53333,92.69722,821.0,37.17,ok
23.52972,92.69611,803.0,31.72,ok
23.54381,92.70136,777.0,25.59,ok
23.54028,92.70139,883.0,31.8,ok
23.53986,92.70064,843.0,22.27,ok
23.58389,92.71722,976.0,6.32,ok
23.5,92.70111,885.0,26.29,ok
23.54167,92.66472,701.0,20.13,ok
23.51981,92.70067,773.0,32.99,ok
23.93028,92.6525,194.0,16.8,ok
23.7175,92.71972,1082.0,29.41,ok
23.61583,92.79111,329.0,33.8,ok
23.91778,92.73806,908.0,56.68,ok
23.89639,92.73639,1081.0,55.3,ok
23.64639,92.72639,797.0,27.72,ok
23.78139,92.67639,441.0,39.8,ok
23.60111,92.75889,569.0,37.02,ok
23.60861,92.85056,1123.0,25.59,ok
23.73222,92.75,944.0,46.45,ok
23.73194,92.75,923.0,49.27,ok
23.74083,92.74111,953.0,31.06,ok
23.76972,92.74472,1153.0,36.32,ok
23.74917,92.69417,802.0,39.2,ok
23.69278,92.72056,978.0,41.91,ok
23.70972,92.72222,918.0,32.4,ok
23.69944,92.71972,1070.0,12.5,ok
23.66417,92.72056,1046.0,52.08,ok
23.66056,92.72528,888.0,24.71,ok
23.66,92.72639,891.0,21.66,ok
23.65528,92.72694,811.0,22.49,ok
23.65139,92.72694,789.0,10.14,ok
23.64556,92.72444,805.0,32.58,ok
23.64444,92.72528,816.0,24.71,ok
23.64167,92.72417,829.0,21.29,ok
23.64083,92.72472,827.0,23.61,ok
23.6375,92.72278,843.0,38.45,ok
23.62611,92.72639,785.0,22.15,ok
23.6325,92.72389,807.0,33.73,ok
23.62972,92.72556,771.0,27.93,ok
23.61611,92.71722,887.0,22.29,ok
23.61861,92.72611,793.0,27.74,ok
23.60556,92.725,906.0,22.49,ok
23.59194,92.75056,701.0,25.63,ok
23.595,92.81611,622.0,24.94,ok
23.60861,92.80972,498.0,27.29,ok
23.60972,92.80917,536.0,23.9,ok
23.61361,92.80778,549.0,26.56,ok
23.61222,92.80528,450.0,22.95,ok
23.61139,92.80333,451.0,30.9,ok
23.61611,92.79778,397.0,24.65,ok
23.61472,92.79583,380.0,36.89,ok
23.615,92.79222,331.0,30.89,ok
23.61861,92.79,314.0,11.67,ok
23.62333,92.78889,229.0,23.91,ok
23.62528,92.78639,204.0,6.84,ok
23.59528,92.71722,743.0,24.32,ok
23.59056,92.71611,774.0,33.2,ok
23.59028,92.71583,788.0,34.37,ok
23.57139,92.70972,855.0,34.77,ok
23.57056,92.70889,904.0,33.63,ok
23.57028,92.70722,847.0,27.48,ok
23.55389,92.70472,834.0,2.02,ok
23.55444,92.70528,826.0,6.76,ok
23.55,92.70444,847.0,30.57,ok
23.53222,92.735,1001.0,22.87,ok
23.53556,92.72333,910.0,22.01,ok
23.54833,92.71083,959.0,23.64,ok
23.54889,92.70556,921.0,27.4,ok
23.545,92.70333,858.0,35.3,ok
23.53694,92.6975,841.0,33.26,ok
23.53611,92.69778,917.0,35.67,ok
23.53556,92.69694,853.0,45.92,ok
23.53028,92.69667,832.0,28.82,ok
23.52861,92.6975,825.0,39.32,ok
23.52778,92.69861,809.0,27.31,ok
23.52278,92.70278,787.0,17.87,ok
23.51444,92.69806,821.0,37.39,ok
23.51056,92.69972,824.0,34.32,ok
23.50861,92.69806,834.0,30.51,ok
23.50694,92.69639,822.0,39.34,ok
23.50528,92.6975,848.0,33.36,ok
23.55028,92.70444,834.0,32.15,ok
23.54306,92.70056,824.0,38.26,ok
23.53972,92.69944,783.0,35.23,ok
23.53778,92.69833,826.0,30.3,ok
23.54278,92.67639,665.0,16.94,ok
23.54278,92.67472,628.0,36.08,ok
23.54333,92.66472,672.0,28.27,ok
23.53944,92.66528,599.0,20.94,ok
23.53889,92.6625,626.0,19.67,ok
23.53944,92.65889,552.0,15.2,ok
23.53611,92.65528,494.0,25.5,ok
23.68278,92.8575,946.0,34.87,ok
23.68306,92.8575,960.0,26.62,ok
23.68639,92.85833,927.0,22.95,ok
23.69472,92.85972,937.0,23.34,ok
23.71417,92.85806,879.0,28.22,ok
23.72722,92.85472,805.0,34.7,ok
23.72972,92.85306,767.0,34.23,ok
23.73111,92.84639,698.0,25.89,ok
23.73361,92.84306,676.0,37.46,ok
23.73833,92.81333,391.0,31.84,ok
23.73472,92.81333,428.0,32.41,ok
23.73,92.75833,910.0,35.21,ok
23.73056,92.75861,893.0,33.74,ok
23.72222,92.79861,215.0,25.63,ok
23.73583,92.85194,711.0,23.48,ok
23.77778,92.8479,678.0,39.45,ok
23.7775,92.84833,686.0,37.02,ok
23.77833,92.84667,665.0,34.07,ok
23.77361,92.84944,737.0,26.1,ok
23.82639,92.8325,395.0,40.74,ok
23.84778,92.83694,376.0,22.27,ok
23.77306,92.74361,1002.0,20.42,ok
23.73889,92.69639,1044.0,26.73,ok
23.73947,92.69667,1033.0,25.71,ok
23.71741,92.70644,896.0,25.68,ok
23.74028,92.69722,1039.0,18.47,ok
23.74067,92.69336,927.0,12.93,ok
23.73857,92.69419,986.0,32.78,ok
23.74472,92.69278,974.0,24.51,ok
23.74117,92.69456,948.0,26.35,ok
23.7375,92.69444,979.0,29.81,ok
23.73386,92.69492,899.0,25.66,ok
23.72669,92.69519,897.0,32.33,ok
23.73361,92.69389,900.0,23.64,ok
23.73472,92.695,917.0,23.2,ok
23.73306,92.69944,894.0,32.83,ok
23.74972,92.69833,630.0,21.7,ok
23.73111,92.70222,862.0,20.34,ok
23.73111,92.70389,873.0,20.42,ok
23.73333,92.70528,949.0,11.16,ok
23.73583,92.69778,993.0,16.17,ok
23.73133,92.70822,885.0,13.99,ok
23.72428,92.70738,978.0,26.91,ok
23.72277,92.70665,961.0,39.07,ok
23.71446,92.71146,988.0,27.37,ok
23.71581,92.70935,902.0,23.59,ok
23.71595,92.70879,895.0,31.58,ok
23.7175,92.70667,900.0,23.18,ok
23.71736,92.70753,900.0,21.69,ok
23.71722,92.70778,906.0,25.54,ok
23.71697,92.70817,909.0,27.07,ok
23.71306,92.70896,981.0,20.94,ok
23.71523,92.71529,1012.0,16.41,ok
23.74,92.715,1065.0,42.64,ok
23.73944,92.71472,1073.0,53.92,ok
23.71139,92.72444,924.0,27.52,ok
23.71639,92.72111,983.0,29.58,ok
23.71444,92.72861,855.0,15.59,ok
23.71571,92.7266,865.0,24.51,ok
23.7104,92.72238,963.0,34.46,ok
23.71866,92.72335,949.0,24.93,ok
23.71,92.71611,949.0,16.62,ok
23.70667,92.71444,1029.0,49.74,ok
23.70528,92.71139,1070.0,36.04,ok
23.70417,92.71222,1040.0,35.23,ok
23.70028,92.71611,1031.0,22.35,ok
23.69972,92.71694,1002.0,37.35,ok
23.68028,92.72472,905.0,32.48,ok
23.67806,92.72,1020.0,52.96,ok
23.64333,92.73444,724.0,12.12,ok
23.64639,92.72528,836.0,20.42,ok
23.63111,92.72389,867.0,23.34,ok
23.63056,92.72306,860.0,26.01,ok
23.62833,92.72333,797.0,20.78,ok
23.62278,92.72444,816.0,7.08,ok
23.62194,92.72306,814.0,32.25,ok
23.62083,92.7225,822.0,18.63,ok
23.61917,92.7225,830.0,35.12,ok
23.61972,92.72528,818.0,25.03,ok
23.62028,92.72556,790.0,21.81,ok
23.62028,92.72611,771.0,34.22,ok
23.62111,92.72444,795.0,17.98,ok
23.68743,92.72129,1098.0,20.64,ok
23.67694,92.71722,1096.0,28.44,ok
23.67583,92.715,997.0,24.66,ok
23.67472,92.71722,1099.0,18.83,ok
23.67444,92.71472,1000.0,22.12,ok
23.67389,92.71472,997.0,18.73,ok
23.67207,92.70993,1000.0,18.38,ok
23.6843,92.71551,1036.0,19.1,ok
23.70639,92.72056,875.0,34.62,ok
23.70417,92.72,880.0,38.69,ok
23.70306,92.72056,879.0,42.75,ok
23.69333,92.72056,990.0,26.89,ok
23.69,92.72361,871.0,30.69,ok
23.68361,92.72278,924.0,33.16,ok
23.67611,92.71972,976.0,58.15,ok
23.67139,92.72361,927.0,37.71,ok
23.66694,92.72194,978.0,43.66,ok
23.66667,92.72389,829.0,33.94,ok
23.66028,92.72694,859.0,35.83,ok
23.64389,92.72583,822.0,28.14,ok
23.635,92.72361,837.0,36.07,ok
23.51361,92.69833,780.0,32.29,ok
23.53667,92.6975,857.0,38.84,ok
23.54167,92.70194,872.0,22.17,ok
23.54278,92.70333,908.0,35.05,ok
23.52944,92.72944,989.0,18.38,ok
23.53083,92.73056,986.0,26.8,ok
23.53111,92.73361,1043.0,36.59,ok
23.53083,92.73333,1065.0,34.13,ok
23.56389,92.70806,836.0,32.88,ok
23.56417,92.70806,847.0,28.48,ok
23.565,92.70778,851.0,35.95,ok
23.56667,92.70889,852.0,12.67,ok
23.74861,92.73861,948.0,34.28,ok
23.61,92.72083,912.0,29.59,ok
23.60667,92.72306,925.0,21.91,ok
23.5925,92.71667,763.0,20.9,ok
23.58722,92.71361,813.0,35.34,ok
23.57694,92.71306,906.0,13.7,ok
23.57722,92.71222,908.0,4.11,ok
23.58028,92.715,918.0,11.03,ok
23.58139,92.71417,911.0,28.14,ok
23.58694,92.7175,957.0,14.76,ok
23.58556,92.71583,924.0,29.48,ok
23.58583,92.71639,952.0,20.63,ok
23.58639,92.71583,919.0,23.34,ok
23.65389,92.72444,742.0,23.83,ok
23.65417,92.71778,872.0,30.57,ok
23.655,92.71444,859.0,27.24,ok
23.65417,92.69,867.0,34.07,ok
23.66056,92.67278,1017.0,15.23,ok
23.66083,92.67278,1025.0,11.5,ok
23.65778,92.67444,954.0,11.16,ok
23.65861,92.70583,872.0,9.66,ok
23.68144,92.72144,1036.0,31.19,ok
23.77472,92.76194,1126.0,11.57,ok
23.77361,92.76111,1118.0,4.14,ok
23.76083,92.8475,789.0,30.15,ok
23.86972,92.87611,971.0,25.92,ok
23.80751,92.83417,558.0,34.77,ok
23.72222,92.80139,203.0,28.71,ok
23.73556,92.78833,529.0,31.56,ok
23.72694,92.79528,256.0,20.94,ok
23.73278,92.79722,256.0,15.59,ok
23.73417,92.79861,296.0,14.83,ok
23.74556,92.79444,360.0,27.3,ok
23.73667,92.79722,335.0,5.13,ok
23.73639,92.79806,346.0,21.6,ok
23.73583,92.79889,355.0,30.3,ok
23.73639,92.8,375.0,25.54,ok
23.73556,92.80028,362.0,7.64,ok
23.71972,92.79778,215.0,19.47,ok
23.73306,92.84778,765.0,45.57,ok
23.53806,92.71861,888.0,16.42,ok
23.52583,92.63861,229.0,25.32,ok
23.73361,92.84833,727.0,23.42,ok
23.69972,92.7175,998.0,31.58,ok
23.69361,92.7225,869.0,38.49,ok
23.71111,92.87861,592.0,36.68,ok
23.774,92.848,670.0,32.79,ok
23.74917,92.7375,1017.0,35.54,ok
23.74722,92.71806,966.0,38.68,ok
23.70278,92.72083,899.0,38.65,ok
23.7025,92.72139,875.0,34.93,ok
23.69806,92.72278,858.0,31.45,ok
23.60972,92.79972,397.0,39.93,ok
23.71389,92.85722,840.0,34.79,ok
23.73694,92.81361,407.0,36.34,ok
23.72917,92.76583,754.0,31.08,ok
23.73222,92.76556,892.0,38.86,ok
23.73794,92.78614,546.0,44.73,ok
23.7375,92.78806,569.0,27.13,ok
23.73389,92.79389,320.0,18.92,ok
23.72139,92.79944,209.0,16.73,ok
23.72139,92.85778,792.0,35.5,ok
23.72083,92.86472,826.0,34.27,ok
23.71167,92.87833,612.0,28.78,ok
23.735,92.85667,770.0,23.08,ok
23.73667,92.85611,766.0,29.72,ok
23.76111,92.84778,790.0,33.12,ok
23.76167,92.85083,808.0,30.83,ok
23.76528,92.85,774.0,34.67,ok
23.76861,92.85139,772.0,32.18,ok
23.83278,92.8325,350.0,36.18,ok
23.83889,92.83194,262.0,25.72,ok
23.86222,92.83667,239.0,20.23,ok
23.89139,92.84889,568.0,23.66,ok
23.76972,92.76,1166.0,43.11,ok
23.70333,92.87639,566.0,1.37,ok
23.66167,92.72417,859.0,37.8,ok
23.56556,92.7075,834.0,40.0,ok
23.74389,92.71222,824.0,29.27,ok
23.73306,92.75,951.0,40.11,ok
23.88361,92.85306,658.0,31.72,ok
23.73889,92.71472,1107.0,25.18,ok
23.74194,92.71306,902.0,24.68,ok
23.58694,92.8175,633.0,4.21,ok
23.5625,92.70778,806.0,20.42,ok
23.62361,92.78889,235.0,28.46,ok
23.73028,92.76861,728.0,32.89,ok
23.73361,92.85306,851.0,42.75,ok
23.69778,92.71944,984.0,37.42,ok
23.52694,92.65444,397.0,25.66,ok
23.51944,92.70056,789.0,26.56,ok
23.74417,92.85556,833.0,27.48,ok
23.74361,92.85417,823.0,29.55,ok
23.85194,92.83306,165.0,15.07,ok
23.87778,92.84083,374.0,43.7,ok
23.88528,92.8575,702.0,28.22,ok
23.76389,92.73389,1203.0,35.41,ok
23.88583,92.85056,514.0,31.57,ok
23.89278,92.85083,582.0,28.57,ok
23.89306,92.84722,573.0,22.66,ok
23.66194,92.85417,834.0,15.8,ok
23.70027,92.71817,1038.0,36.09,ok
23.75592,92.72675,1006.0,41.19,ok
23.6868,92.7252,856.0,43.52,ok
23.76047,92.84897,829.0,14.79,ok
23.74247,92.70559,938.0,35.15,ok
23.52759,92.98497,1342.0,26.41,ok
23.80795,92.83404,534.0,40.59,ok
23.75024,92.73666,1095.0,20.67,ok
23.7458,92.71705,919.0,21.23,ok
23.67701,92.87895,407.0,18.92,ok
23.70084,92.87745,527.0,23.81,ok
23.74752,92.85316,808.0,31.7,ok
23.66755,92.89259,372.0,22.18,ok
23.9151,92.94024,515.0,32.87,ok
23.97995,92.96525,563.0,30.9,ok
23.62772,92.5834,755.0,30.64,ok
23.56314,92.80671,437.0,20.59,ok
23.9716,92.56751,514.0,28.37,ok
23.94641,92.86742,746.0,12.03,ok
23.70071,92.52096,182.0,28.74,ok
23.5832,92.65497,383.0,34.66,ok
23.91296,92.66438,142.0,11.85,ok
23.65126,92.52457,214.0,25.31,ok
23.9865,92.59746,358.0,2.96,ok
23.78712,92.63771,253.0,31.08,ok
23.78304,92.90686,891.0,23.95,ok
23.85897,92.51261,313.0,27.91,ok
23.73752,92.63834,123.0,31.58,ok
23.71071,92.91985,534.0,27.57,ok
23.63008,92.9238,788.0,24.39,ok
23.98478,92.54787,105.0,5.13,ok
23.73301,92.65258,683.0,34.91,ok
23.78634,92.93057,1099.0,19.7,ok
23.64558,92.56898,603.0,20.09,ok
23.95362,92.58177,745.0,50.59,ok
23.8527,92.63709,301.0,15.64,ok
23.77597,92.95757,922.0,18.47,ok
23.7894,92.89749,458.0,44.78,ok
23.6638,92.68343,632.0,4.78,ok
23.92877,92.57037,486.0,22.18,ok
23.81204,92.77296,734.0,25.94,ok
23.99956,92.86414,319.0,28.57,ok
23.93579,92.98539,702.0,12.26,ok
23.53472,92.59562,649.0,32.98,ok
23.53836,92.92563,1272.0,14.94,ok
23.87968,92.59713,548.0,13.63,ok
23.94048,92.6256,83.0,12.78,ok
23.84636,92.99163,815.0,20.09,ok
23.5645,92.62645,537.0,33.39,ok
23.9498,92.86471,545.0,35.24,ok
23.85595,92.9568,1117.0,24.57,ok
23.50862,92.86555,655.0,19.75,ok
23.55476,92.92218,1128.0,30.39,ok
23.56497,92.51774,257.0,12.1,ok
23.58621,92.79485,393.0,36.05,ok
23.50473,92.79176,451.0,27.04,ok
23.7431,92.87318,602.0,30.25,ok
23.86968,92.98274,759.0,16.42,ok
23.57524,92.74088,598.0,13.12,ok
23.9386,92.63275,173.0,11.03,ok
23.988,92.92888,1185.0,28.98,ok
23.6995,92.91136,458.0,27.15,ok
23.82228,92.58371,831.0,24.06,ok
23.6837,92.99334,1072.0,25.18,ok
23.57992,92.74944,317.0,22.27,ok
23.61148,92.98953,992.0,22.65,ok
23.50065,92.57008,755.0,27.71,ok
23.6378,92.70448,375.0,22.49,ok
23.83069,92.504,502.0,29.36,ok
23.88705,92.98869,539.0,13.67,ok
23.5227,92.76622,795.0,33.16,ok
23.53691,92.94387,1226.0,27.59,ok
24.40639,94.06583,1196.0,18.01,ok
24.32544,94.23258,413.0,36.74,ok
24.49742,94.06704,998.0,13.26,ok
24.49474,94.09283,961.0,18.23,ok
24.36894,94.44656,179.0,5.15,ok
24.47269,94.19868,1234.0,19.73,ok
24.10999,94.2942,168.0,0.0,ok
24.08555,94.45023,280.0,20.96,ok
24.31983,94.10854,1219.0,30.37,ok
24.49396,94.33268,762.0,17.95,ok
24.12796,94.36244,154.0,2.23,ok
24.38148,94.30813,363.0,13.17,ok
24.3926,94.36947,224.0,4.12,ok
24.05676,94.13109,484.0,15.3,ok
24.09832,94.14586,681.0,19.57,ok
24.09994,94.44779,277.0,8.86,ok
24.34314,94.27234,588.0,19.17,ok
24.029,94.31758,154.0,2.23,ok
24.22703,94.02287,1376.0,27.31,ok
24.27076,94.25191,393.0,11.49,ok
24.34964,94.01668,1018.0,28.9,ok
24.34123,94.23904,493.0,21.68,ok
24.34558,94.48586,258.0,13.52,ok
24.15868,94.26057,238.0,4.73,ok
24.19165,94.45268,560.0,29.83,ok
24.43857,94.22031,1226.0,29.94,ok
24.46004,94.48349,193.0,1.02,ok
